"","run","year","fixed.maturity","habitat.struct","num.river.with.fish","total.count","habitat.K","p.filled"
"5567",55,5,1,1,0,141,49500,0.00284848484848485
"5568",55,6,1,1,4,141,49500,0.00284848484848485
"5569",55,7,1,1,0,176,49500,0.00355555555555556
"5570",55,8,1,1,5,176,49500,0.00355555555555556
"5571",55,9,1,1,0,255,49500,0.00515151515151515
"5572",55,10,1,1,5,255,49500,0.00515151515151515
"5573",55,11,1,1,0,419,49500,0.00846464646464646
"5574",55,12,1,1,5,419,49500,0.00846464646464646
"5575",55,13,1,1,0,589,49500,0.0118989898989899
"5576",55,14,1,1,5,589,49500,0.0118989898989899
"5577",55,15,1,1,0,797,49500,0.0161010101010101
"5578",55,16,1,1,5,797,49500,0.0161010101010101
"5579",55,17,1,1,0,734,49500,0.0148282828282828
"5580",55,18,1,1,6,734,49500,0.0148282828282828
"5581",55,19,1,1,0,854,49500,0.0172525252525253
"5582",55,20,1,1,6,854,49500,0.0172525252525253
"5583",55,21,1,1,0,1057,49500,0.0213535353535354
"5584",55,22,1,1,7,1057,49500,0.0213535353535354
"5585",55,23,1,1,0,1169,49500,0.0236161616161616
"5586",55,24,1,1,7,1169,49500,0.0236161616161616
"5587",55,25,1,1,0,1504,49500,0.0303838383838384
"5588",55,26,1,1,8,1504,49500,0.0303838383838384
"5589",55,27,1,1,0,1782,49500,0.036
"5590",55,28,1,1,8,1782,49500,0.036
"5591",55,29,1,1,0,2080,49500,0.042020202020202
"5592",55,30,1,1,8,2080,49500,0.042020202020202
"5593",55,31,1,1,0,2832,49500,0.0572121212121212
"5594",55,32,1,1,8,2832,49500,0.0572121212121212
"5595",55,33,1,1,0,3562,49500,0.071959595959596
"5596",55,34,1,1,9,3562,49500,0.071959595959596
"5597",55,35,1,1,0,4809,49500,0.0971515151515152
"5598",55,36,1,1,9,4809,49500,0.0971515151515152
"5599",55,37,1,1,0,5592,49500,0.112969696969697
"5600",55,38,1,1,10,5592,49500,0.112969696969697
"5601",55,39,1,1,0,5911,49500,0.119414141414141
"5602",55,40,1,1,10,5911,49500,0.119414141414141
"5603",55,41,1,1,0,5830,49500,0.117777777777778
"5604",55,42,1,1,11,5830,49500,0.117777777777778
"5605",55,43,1,1,0,6742,49500,0.13620202020202
"5606",55,44,1,1,11,6742,49500,0.13620202020202
"5607",55,45,1,1,0,7100,49500,0.143434343434343
"5608",55,46,1,1,12,7100,49500,0.143434343434343
"5609",55,47,1,1,0,7564,49500,0.152808080808081
"5610",55,48,1,1,13,7564,49500,0.152808080808081
"5611",55,49,1,1,0,7991,49500,0.161434343434343
"5612",55,50,1,1,14,7991,49500,0.161434343434343
"5613",55,51,1,1,0,8589,49500,0.173515151515152
"5614",55,52,1,1,12,8589,49500,0.173515151515152
"5615",55,53,1,1,0,8420,49500,0.17010101010101
"5616",55,54,1,1,14,8420,49500,0.17010101010101
"5617",55,55,1,1,0,9931,49500,0.200626262626263
"5618",55,56,1,1,15,9931,49500,0.200626262626263
"5619",55,57,1,1,0,10496,49500,0.212040404040404
"5620",55,58,1,1,15,10496,49500,0.212040404040404
"5621",55,59,1,1,0,11852,49500,0.239434343434343
"5622",55,60,1,1,16,11852,49500,0.239434343434343
"5623",55,61,1,1,0,12898,49500,0.260565656565657
"5624",55,62,1,1,17,12898,49500,0.260565656565657
"5625",55,63,1,1,0,13007,49500,0.262767676767677
"5626",55,64,1,1,16,13007,49500,0.262767676767677
"5627",55,65,1,1,0,13156,49500,0.265777777777778
"5628",55,66,1,1,18,13156,49500,0.265777777777778
"5629",55,67,1,1,0,13499,49500,0.272707070707071
"5630",55,68,1,1,17,13499,49500,0.272707070707071
"5631",55,69,1,1,0,13552,49500,0.273777777777778
"5632",55,70,1,1,18,13552,49500,0.273777777777778
"5633",55,71,1,1,0,14395,49500,0.290808080808081
"5634",55,72,1,1,19,14395,49500,0.290808080808081
"5635",55,73,1,1,0,14453,49500,0.291979797979798
"5636",55,74,1,1,20,14453,49500,0.291979797979798
"5637",55,75,1,1,0,15747,49500,0.318121212121212
"5638",55,76,1,1,20,15747,49500,0.318121212121212
"5639",55,77,1,1,0,16833,49500,0.340060606060606
"5640",55,78,1,1,20,16833,49500,0.340060606060606
"5641",55,79,1,1,0,17604,49500,0.355636363636364
"5642",55,80,1,1,20,17604,49500,0.355636363636364
"5643",55,81,1,1,0,17467,49500,0.352868686868687
"5644",55,82,1,1,20,17467,49500,0.352868686868687
"5645",55,83,1,1,0,17858,49500,0.360767676767677
"5646",55,84,1,1,20,17858,49500,0.360767676767677
"5647",55,85,1,1,0,18130,49500,0.366262626262626
"5648",55,86,1,1,22,18130,49500,0.366262626262626
"5649",55,87,1,1,0,19549,49500,0.394929292929293
"5650",55,88,1,1,22,19549,49500,0.394929292929293
"5651",55,89,1,1,0,20495,49500,0.414040404040404
"5652",55,90,1,1,24,20495,49500,0.414040404040404
"5653",55,91,1,1,0,22628,49500,0.457131313131313
"5654",55,92,1,1,23,22628,49500,0.457131313131313
"5655",55,93,1,1,0,24122,49500,0.487313131313131
"5656",55,94,1,1,24,24122,49500,0.487313131313131
"5657",55,95,1,1,0,25688,49500,0.518949494949495
"5658",55,96,1,1,24,25688,49500,0.518949494949495
"5659",55,97,1,1,0,27966,49500,0.564969696969697
"5660",55,98,1,1,25,27966,49500,0.564969696969697
"5661",55,99,1,1,0,27143,49500,0.548343434343434
"5662",55,100,1,1,26,27143,49500,0.548343434343434
"5663",55,101,1,1,0,28466,49500,0.575070707070707
"5664",55,102,1,1,26,28466,49500,0.575070707070707
"5665",55,103,1,1,0,30420,49500,0.614545454545455
"5666",56,1,1,1,1,100,45000,0.00222222222222222
"5667",56,2,1,1,5,100,45000,0.00222222222222222
"5668",56,3,1,1,0,90,45000,0.002
"5669",56,4,1,1,3,90,45000,0.002
"5670",56,5,1,1,0,124,45000,0.00275555555555556
"5671",56,6,1,1,5,124,45000,0.00275555555555556
"5672",56,7,1,1,0,139,45000,0.00308888888888889
"5673",56,8,1,1,5,139,45000,0.00308888888888889
"5674",56,9,1,1,0,173,45000,0.00384444444444444
"5675",56,10,1,1,4,173,45000,0.00384444444444444
"5676",56,11,1,1,0,201,45000,0.00446666666666667
"5677",56,12,1,1,5,201,45000,0.00446666666666667
"5678",56,13,1,1,0,252,45000,0.0056
"5679",56,14,1,1,5,252,45000,0.0056
"5680",56,15,1,1,0,340,45000,0.00755555555555556
"5681",56,16,1,1,5,340,45000,0.00755555555555556
"5682",56,17,1,1,0,464,45000,0.0103111111111111
"5683",56,18,1,1,5,464,45000,0.0103111111111111
"5684",56,19,1,1,0,612,45000,0.0136
"5685",56,20,1,1,5,612,45000,0.0136
"5686",56,21,1,1,0,849,45000,0.0188666666666667
"5687",56,22,1,1,5,849,45000,0.0188666666666667
"5688",56,23,1,1,0,917,45000,0.0203777777777778
"5689",56,24,1,1,6,917,45000,0.0203777777777778
"5690",56,25,1,1,0,992,45000,0.0220444444444444
"5691",56,26,1,1,6,992,45000,0.0220444444444444
"5692",56,27,1,1,0,1036,45000,0.0230222222222222
"5693",56,28,1,1,8,1036,45000,0.0230222222222222
"5694",56,29,1,1,0,1242,45000,0.0276
"5695",56,30,1,1,8,1242,45000,0.0276
"5696",56,31,1,1,0,1465,45000,0.0325555555555556
"5697",56,32,1,1,7,1465,45000,0.0325555555555556
"5698",56,33,1,1,0,1864,45000,0.0414222222222222
"5699",56,34,1,1,8,1864,45000,0.0414222222222222
"5700",56,35,1,1,0,2461,45000,0.0546888888888889
"5701",56,36,1,1,8,2461,45000,0.0546888888888889
"5702",56,37,1,1,0,3263,45000,0.0725111111111111
"5703",56,38,1,1,9,3263,45000,0.0725111111111111
"5704",56,39,1,1,0,4449,45000,0.0988666666666667
"5705",56,40,1,1,9,4449,45000,0.0988666666666667
"5706",56,41,1,1,0,5699,45000,0.126644444444444
"5707",56,42,1,1,11,5699,45000,0.126644444444444
"5708",56,43,1,1,0,7604,45000,0.168977777777778
"5709",56,44,1,1,11,7604,45000,0.168977777777778
"5710",56,45,1,1,0,8564,45000,0.190311111111111
"5711",56,46,1,1,12,8564,45000,0.190311111111111
"5712",56,47,1,1,0,9258,45000,0.205733333333333
"5713",56,48,1,1,12,9258,45000,0.205733333333333
"5714",56,49,1,1,0,10357,45000,0.230155555555556
"5715",56,50,1,1,13,10357,45000,0.230155555555556
"5716",56,51,1,1,0,10253,45000,0.227844444444444
"5717",56,52,1,1,13,10253,45000,0.227844444444444
"5718",56,53,1,1,0,10345,45000,0.229888888888889
"5719",56,54,1,1,13,10345,45000,0.229888888888889
"5720",56,55,1,1,0,10139,45000,0.225311111111111
"5721",56,56,1,1,14,10139,45000,0.225311111111111
"5722",56,57,1,1,0,11136,45000,0.247466666666667
"5723",56,58,1,1,14,11136,45000,0.247466666666667
"5724",56,59,1,1,0,10995,45000,0.244333333333333
"5725",56,60,1,1,15,10995,45000,0.244333333333333
"5726",56,61,1,1,0,11719,45000,0.260422222222222
"5727",56,62,1,1,14,11719,45000,0.260422222222222
"5728",56,63,1,1,0,12613,45000,0.280288888888889
"5729",56,64,1,1,16,12613,45000,0.280288888888889
"5730",56,65,1,1,0,12958,45000,0.287955555555556
"5731",56,66,1,1,16,12958,45000,0.287955555555556
"5732",56,67,1,1,0,13693,45000,0.304288888888889
"5733",56,68,1,1,17,13693,45000,0.304288888888889
"5734",56,69,1,1,0,15873,45000,0.352733333333333
"5735",56,70,1,1,17,15873,45000,0.352733333333333
"5736",56,71,1,1,0,16400,45000,0.364444444444444
"5737",56,72,1,1,18,16400,45000,0.364444444444444
"5738",56,73,1,1,0,17861,45000,0.396911111111111
"5739",56,74,1,1,19,17861,45000,0.396911111111111
"5740",56,75,1,1,0,18264,45000,0.405866666666667
"5741",56,76,1,1,19,18264,45000,0.405866666666667
"5742",56,77,1,1,0,18893,45000,0.419844444444444
"5743",56,78,1,1,19,18893,45000,0.419844444444444
"5744",56,79,1,1,0,19064,45000,0.423644444444444
"5745",56,80,1,1,20,19064,45000,0.423644444444444
"5746",56,81,1,1,0,19364,45000,0.430311111111111
"5747",56,82,1,1,20,19364,45000,0.430311111111111
"5748",56,83,1,1,0,18958,45000,0.421288888888889
"5749",56,84,1,1,20,18958,45000,0.421288888888889
"5750",56,85,1,1,0,19032,45000,0.422933333333333
"5751",56,86,1,1,19,19032,45000,0.422933333333333
"5752",56,87,1,1,0,19665,45000,0.437
"5753",56,88,1,1,21,19665,45000,0.437
"5754",56,89,1,1,0,20434,45000,0.454088888888889
"5755",56,90,1,1,21,20434,45000,0.454088888888889
"5756",56,91,1,1,0,20595,45000,0.457666666666667
"5757",56,92,1,1,21,20595,45000,0.457666666666667
"5758",56,93,1,1,0,20867,45000,0.463711111111111
"5759",56,94,1,1,22,20867,45000,0.463711111111111
"5760",56,95,1,1,0,22376,45000,0.497244444444444
"5761",56,96,1,1,23,22376,45000,0.497244444444444
"5762",56,97,1,1,0,21761,45000,0.483577777777778
"5763",56,98,1,1,23,21761,45000,0.483577777777778
"5764",56,99,1,1,0,22354,45000,0.496755555555556
"5765",56,100,1,1,24,22354,45000,0.496755555555556
"5766",56,101,1,1,0,22479,45000,0.499533333333333
"5767",56,102,1,1,23,22479,45000,0.499533333333333
"5768",56,103,1,1,0,23461,45000,0.521355555555556
"5769",57,1,1,1,1,100,43500,0.00229885057471264
"5770",57,2,1,1,5,100,43500,0.00229885057471264
"5771",57,3,1,1,0,110,43500,0.00252873563218391
"5772",57,4,1,1,5,110,43500,0.00252873563218391
"5773",57,5,1,1,0,132,43500,0.00303448275862069
"5774",57,6,1,1,5,132,43500,0.00303448275862069
"5775",57,7,1,1,0,134,43500,0.00308045977011494
"5776",57,8,1,1,5,134,43500,0.00308045977011494
"5777",57,9,1,1,0,186,43500,0.00427586206896552
"5778",57,10,1,1,5,186,43500,0.00427586206896552
"5779",57,11,1,1,0,253,43500,0.00581609195402299
"5780",57,12,1,1,5,253,43500,0.00581609195402299
"5781",57,13,1,1,0,281,43500,0.00645977011494253
"5782",57,14,1,1,5,281,43500,0.00645977011494253
"5783",57,15,1,1,0,343,43500,0.00788505747126437
"5784",57,16,1,1,5,343,43500,0.00788505747126437
"5785",57,17,1,1,0,458,43500,0.0105287356321839
"5786",57,18,1,1,5,458,43500,0.0105287356321839
"5787",57,19,1,1,0,559,43500,0.0128505747126437
"5788",57,20,1,1,5,559,43500,0.0128505747126437
"5789",57,21,1,1,0,787,43500,0.0180919540229885
"5790",57,22,1,1,5,787,43500,0.0180919540229885
"5791",57,23,1,1,0,938,43500,0.0215632183908046
"5792",57,24,1,1,6,938,43500,0.0215632183908046
"5793",57,25,1,1,0,987,43500,0.0226896551724138
"5794",57,26,1,1,6,987,43500,0.0226896551724138
"5795",57,27,1,1,0,1170,43500,0.0268965517241379
"5796",57,28,1,1,7,1170,43500,0.0268965517241379
"5797",57,29,1,1,0,1423,43500,0.0327126436781609
"5798",57,30,1,1,7,1423,43500,0.0327126436781609
"5799",57,31,1,1,0,1702,43500,0.0391264367816092
"5800",57,32,1,1,7,1702,43500,0.0391264367816092
"5801",57,33,1,1,0,2155,43500,0.0495402298850575
"5802",57,34,1,1,8,2155,43500,0.0495402298850575
"5803",57,35,1,1,0,2351,43500,0.0540459770114943
"5804",57,36,1,1,8,2351,43500,0.0540459770114943
"5805",57,37,1,1,0,2350,43500,0.0540229885057471
"5806",57,38,1,1,9,2350,43500,0.0540229885057471
"5807",57,39,1,1,0,2692,43500,0.0618850574712644
"5808",57,40,1,1,9,2692,43500,0.0618850574712644
"5809",57,41,1,1,0,2836,43500,0.0651954022988506
"5810",57,42,1,1,9,2836,43500,0.0651954022988506
"5811",57,43,1,1,0,3066,43500,0.0704827586206897
"5812",57,44,1,1,10,3066,43500,0.0704827586206897
"5813",57,45,1,1,0,3763,43500,0.0865057471264368
"5814",57,46,1,1,10,3763,43500,0.0865057471264368
"5815",57,47,1,1,0,4007,43500,0.0921149425287356
"5816",57,48,1,1,10,4007,43500,0.0921149425287356
"5817",57,49,1,1,0,4229,43500,0.0972183908045977
"5818",57,50,1,1,10,4229,43500,0.0972183908045977
"5819",57,51,1,1,0,4179,43500,0.0960689655172414
"5820",57,52,1,1,12,4179,43500,0.0960689655172414
"5821",57,53,1,1,0,4740,43500,0.108965517241379
"5822",57,54,1,1,11,4740,43500,0.108965517241379
"5823",57,55,1,1,0,5469,43500,0.125724137931034
"5824",57,56,1,1,13,5469,43500,0.125724137931034
"5825",57,57,1,1,0,5972,43500,0.137287356321839
"5826",57,58,1,1,13,5972,43500,0.137287356321839
"5827",57,59,1,1,0,6514,43500,0.149747126436782
"5828",57,60,1,1,13,6514,43500,0.149747126436782
"5829",57,61,1,1,0,7780,43500,0.178850574712644
"5830",57,62,1,1,14,7780,43500,0.178850574712644
"5831",57,63,1,1,0,8612,43500,0.197977011494253
"5832",57,64,1,1,13,8612,43500,0.197977011494253
"5833",57,65,1,1,0,9016,43500,0.207264367816092
"5834",57,66,1,1,15,9016,43500,0.207264367816092
"5835",57,67,1,1,0,9907,43500,0.227747126436782
"5836",57,68,1,1,15,9907,43500,0.227747126436782
"5837",57,69,1,1,0,11534,43500,0.265149425287356
"5838",57,70,1,1,15,11534,43500,0.265149425287356
"5839",57,71,1,1,0,12134,43500,0.278942528735632
"5840",57,72,1,1,16,12134,43500,0.278942528735632
"5841",57,73,1,1,0,11960,43500,0.274942528735632
"5842",57,74,1,1,16,11960,43500,0.274942528735632
"5843",57,75,1,1,0,13257,43500,0.304758620689655
"5844",57,76,1,1,16,13257,43500,0.304758620689655
"5845",57,77,1,1,0,12812,43500,0.294528735632184
"5846",57,78,1,1,18,12812,43500,0.294528735632184
"5847",57,79,1,1,0,13970,43500,0.321149425287356
"5848",57,80,1,1,18,13970,43500,0.321149425287356
"5849",57,81,1,1,0,14428,43500,0.33167816091954
"5850",57,82,1,1,18,14428,43500,0.33167816091954
"5851",57,83,1,1,0,15325,43500,0.352298850574713
"5852",57,84,1,1,19,15325,43500,0.352298850574713
"5853",57,85,1,1,0,15896,43500,0.365425287356322
"5854",57,86,1,1,18,15896,43500,0.365425287356322
"5855",57,87,1,1,0,17242,43500,0.396367816091954
"5856",57,88,1,1,20,17242,43500,0.396367816091954
"5857",57,89,1,1,0,18160,43500,0.417471264367816
"5858",57,90,1,1,20,18160,43500,0.417471264367816
"5859",57,91,1,1,0,19492,43500,0.448091954022989
"5860",57,92,1,1,21,19492,43500,0.448091954022989
"5861",57,93,1,1,0,19915,43500,0.457816091954023
"5862",57,94,1,1,22,19915,43500,0.457816091954023
"5863",57,95,1,1,0,20579,43500,0.473080459770115
"5864",57,96,1,1,22,20579,43500,0.473080459770115
"5865",57,97,1,1,0,20978,43500,0.482252873563218
"5866",57,98,1,1,22,20978,43500,0.482252873563218
"5867",57,99,1,1,0,21350,43500,0.490804597701149
"5868",57,100,1,1,22,21350,43500,0.490804597701149
"5869",57,101,1,1,0,21717,43500,0.499241379310345
"5870",57,102,1,1,24,21717,43500,0.499241379310345
"5871",57,103,1,1,0,21137,43500,0.485908045977011
"5872",58,1,1,1,1,100,46500,0.0021505376344086
"5873",58,2,1,1,5,100,46500,0.0021505376344086
"5874",58,3,1,1,0,119,46500,0.00255913978494624
"5875",58,4,1,1,5,119,46500,0.00255913978494624
"5876",58,5,1,1,0,163,46500,0.00350537634408602
"5877",58,6,1,1,5,163,46500,0.00350537634408602
"5878",58,7,1,1,0,193,46500,0.0041505376344086
"5879",58,8,1,1,5,193,46500,0.0041505376344086
"5880",58,9,1,1,0,254,46500,0.00546236559139785
"5881",58,10,1,1,5,254,46500,0.00546236559139785
"5882",58,11,1,1,0,303,46500,0.00651612903225806
"5883",58,12,1,1,5,303,46500,0.00651612903225806
"5884",58,13,1,1,0,356,46500,0.00765591397849462
"5885",58,14,1,1,5,356,46500,0.00765591397849462
"5886",58,15,1,1,0,466,46500,0.0100215053763441
"5887",58,16,1,1,5,466,46500,0.0100215053763441
"5888",58,17,1,1,0,537,46500,0.0115483870967742
"5889",58,18,1,1,5,537,46500,0.0115483870967742
"5890",58,19,1,1,0,733,46500,0.0157634408602151
"5891",58,20,1,1,5,733,46500,0.0157634408602151
"5892",58,21,1,1,0,787,46500,0.0169247311827957
"5893",58,22,1,1,7,787,46500,0.0169247311827957
"5894",58,23,1,1,0,958,46500,0.0206021505376344
"5895",58,24,1,1,7,958,46500,0.0206021505376344
"5896",58,25,1,1,0,1016,46500,0.0218494623655914
"5897",58,26,1,1,6,1016,46500,0.0218494623655914
"5898",58,27,1,1,0,1174,46500,0.025247311827957
"5899",58,28,1,1,8,1174,46500,0.025247311827957
"5900",58,29,1,1,0,1473,46500,0.0316774193548387
"5901",58,30,1,1,7,1473,46500,0.0316774193548387
"5902",58,31,1,1,0,1894,46500,0.0407311827956989
"5903",58,32,1,1,8,1894,46500,0.0407311827956989
"5904",58,33,1,1,0,2216,46500,0.0476559139784946
"5905",58,34,1,1,8,2216,46500,0.0476559139784946
"5906",58,35,1,1,0,2664,46500,0.0572903225806452
"5907",58,36,1,1,9,2664,46500,0.0572903225806452
"5908",58,37,1,1,0,3413,46500,0.0733978494623656
"5909",58,38,1,1,10,3413,46500,0.0733978494623656
"5910",58,39,1,1,0,4248,46500,0.0913548387096774
"5911",58,40,1,1,10,4248,46500,0.0913548387096774
"5912",58,41,1,1,0,5461,46500,0.117440860215054
"5913",58,42,1,1,10,5461,46500,0.117440860215054
"5914",58,43,1,1,0,6679,46500,0.143634408602151
"5915",58,44,1,1,11,6679,46500,0.143634408602151
"5916",58,45,1,1,0,7084,46500,0.152344086021505
"5917",58,46,1,1,12,7084,46500,0.152344086021505
"5918",58,47,1,1,0,8854,46500,0.190408602150538
"5919",58,48,1,1,12,8854,46500,0.190408602150538
"5920",58,49,1,1,0,9782,46500,0.210365591397849
"5921",58,50,1,1,13,9782,46500,0.210365591397849
"5922",58,51,1,1,0,10114,46500,0.217505376344086
"5923",58,52,1,1,13,10114,46500,0.217505376344086
"5924",58,53,1,1,0,10338,46500,0.222322580645161
"5925",58,54,1,1,14,10338,46500,0.222322580645161
"5926",58,55,1,1,0,12221,46500,0.262817204301075
"5927",58,56,1,1,15,12221,46500,0.262817204301075
"5928",58,57,1,1,0,12977,46500,0.279075268817204
"5929",58,58,1,1,14,12977,46500,0.279075268817204
"5930",58,59,1,1,0,13575,46500,0.291935483870968
"5931",58,60,1,1,15,13575,46500,0.291935483870968
"5932",58,61,1,1,0,15307,46500,0.329182795698925
"5933",58,62,1,1,15,15307,46500,0.329182795698925
"5934",58,63,1,1,0,15241,46500,0.327763440860215
"5935",58,64,1,1,17,15241,46500,0.327763440860215
"5936",58,65,1,1,0,15245,46500,0.327849462365591
"5937",58,66,1,1,18,15245,46500,0.327849462365591
"5938",58,67,1,1,0,16205,46500,0.348494623655914
"5939",58,68,1,1,18,16205,46500,0.348494623655914
"5940",58,69,1,1,0,15579,46500,0.335032258064516
"5941",58,70,1,1,18,15579,46500,0.335032258064516
"5942",58,71,1,1,0,16012,46500,0.344344086021505
"5943",58,72,1,1,18,16012,46500,0.344344086021505
"5944",58,73,1,1,0,16173,46500,0.347806451612903
"5945",58,74,1,1,18,16173,46500,0.347806451612903
"5946",58,75,1,1,0,15476,46500,0.332817204301075
"5947",58,76,1,1,19,15476,46500,0.332817204301075
"5948",58,77,1,1,0,16991,46500,0.365397849462366
"5949",58,78,1,1,19,16991,46500,0.365397849462366
"5950",58,79,1,1,0,17690,46500,0.380430107526882
"5951",58,80,1,1,20,17690,46500,0.380430107526882
"5952",58,81,1,1,0,19586,46500,0.421204301075269
"5953",58,82,1,1,19,19586,46500,0.421204301075269
"5954",58,83,1,1,0,20991,46500,0.45141935483871
"5955",58,84,1,1,21,20991,46500,0.45141935483871
"5956",58,85,1,1,0,19381,46500,0.416795698924731
"5957",58,86,1,1,21,19381,46500,0.416795698924731
"5958",58,87,1,1,0,20994,46500,0.451483870967742
"5959",58,88,1,1,22,20994,46500,0.451483870967742
"5960",58,89,1,1,0,21870,46500,0.470322580645161
"5961",58,90,1,1,23,21870,46500,0.470322580645161
"5962",58,91,1,1,0,20395,46500,0.438602150537634
"5963",58,92,1,1,23,20395,46500,0.438602150537634
"5964",58,93,1,1,0,22331,46500,0.480236559139785
"5965",58,94,1,1,23,22331,46500,0.480236559139785
"5966",58,95,1,1,0,21599,46500,0.464494623655914
"5967",58,96,1,1,23,21599,46500,0.464494623655914
"5968",58,97,1,1,0,22721,46500,0.488623655913978
"5969",58,98,1,1,24,22721,46500,0.488623655913978
"5970",58,99,1,1,0,23134,46500,0.497505376344086
"5971",58,100,1,1,24,23134,46500,0.497505376344086
"5972",58,101,1,1,0,23159,46500,0.498043010752688
"5973",58,102,1,1,25,23159,46500,0.498043010752688
"5974",58,103,1,1,0,23646,46500,0.508516129032258
"5975",59,1,1,1,1,100,58500,0.00170940170940171
"5976",59,2,1,1,4,100,58500,0.00170940170940171
"5977",59,3,1,1,0,124,58500,0.00211965811965812
"5978",59,4,1,1,5,124,58500,0.00211965811965812
"5979",59,5,1,1,0,173,58500,0.00295726495726496
"5980",59,6,1,1,5,173,58500,0.00295726495726496
"5981",59,7,1,1,0,194,58500,0.00331623931623932
"5982",59,8,1,1,5,194,58500,0.00331623931623932
"5983",59,9,1,1,0,242,58500,0.00413675213675214
"5984",59,10,1,1,5,242,58500,0.00413675213675214
"5985",59,11,1,1,0,322,58500,0.0055042735042735
"5986",59,12,1,1,5,322,58500,0.0055042735042735
"5987",59,13,1,1,0,437,58500,0.00747008547008547
"5988",59,14,1,1,5,437,58500,0.00747008547008547
"5989",59,15,1,1,0,592,58500,0.0101196581196581
"5990",59,16,1,1,5,592,58500,0.0101196581196581
"5991",59,17,1,1,0,865,58500,0.0147863247863248
"5992",59,18,1,1,5,865,58500,0.0147863247863248
"5993",59,19,1,1,0,1089,58500,0.0186153846153846
"5994",59,20,1,1,6,1089,58500,0.0186153846153846
"5995",59,21,1,1,0,1461,58500,0.024974358974359
"5996",59,22,1,1,7,1461,58500,0.024974358974359
"5997",59,23,1,1,0,2211,58500,0.0377948717948718
"5998",59,24,1,1,9,2211,58500,0.0377948717948718
"5999",59,25,1,1,0,3370,58500,0.0576068376068376
"6000",59,26,1,1,8,3370,58500,0.0576068376068376
"6001",59,27,1,1,0,4357,58500,0.0744786324786325
"6002",59,28,1,1,9,4357,58500,0.0744786324786325
"6003",59,29,1,1,0,5278,58500,0.0902222222222222
"6004",59,30,1,1,9,5278,58500,0.0902222222222222
"6005",59,31,1,1,0,6528,58500,0.111589743589744
"6006",59,32,1,1,9,6528,58500,0.111589743589744
"6007",59,33,1,1,0,7970,58500,0.136239316239316
"6008",59,34,1,1,11,7970,58500,0.136239316239316
"6009",59,35,1,1,0,10403,58500,0.17782905982906
"6010",59,36,1,1,11,10403,58500,0.17782905982906
"6011",59,37,1,1,0,13034,58500,0.222803418803419
"6012",59,38,1,1,11,13034,58500,0.222803418803419
"6013",59,39,1,1,0,13465,58500,0.23017094017094
"6014",59,40,1,1,12,13465,58500,0.23017094017094
"6015",59,41,1,1,0,14107,58500,0.241145299145299
"6016",59,42,1,1,13,14107,58500,0.241145299145299
"6017",59,43,1,1,0,14571,58500,0.249076923076923
"6018",59,44,1,1,13,14571,58500,0.249076923076923
"6019",59,45,1,1,0,14604,58500,0.249641025641026
"6020",59,46,1,1,13,14604,58500,0.249641025641026
"6021",59,47,1,1,0,15367,58500,0.262683760683761
"6022",59,48,1,1,14,15367,58500,0.262683760683761
"6023",59,49,1,1,0,15448,58500,0.264068376068376
"6024",59,50,1,1,15,15448,58500,0.264068376068376
"6025",59,51,1,1,0,16795,58500,0.287094017094017
"6026",59,52,1,1,16,16795,58500,0.287094017094017
"6027",59,53,1,1,0,16835,58500,0.287777777777778
"6028",59,54,1,1,16,16835,58500,0.287777777777778
"6029",59,55,1,1,0,18016,58500,0.307965811965812
"6030",59,56,1,1,16,18016,58500,0.307965811965812
"6031",59,57,1,1,0,19543,58500,0.334068376068376
"6032",59,58,1,1,17,19543,58500,0.334068376068376
"6033",59,59,1,1,0,20853,58500,0.356461538461538
"6034",59,60,1,1,17,20853,58500,0.356461538461538
"6035",59,61,1,1,0,21425,58500,0.366239316239316
"6036",59,62,1,1,18,21425,58500,0.366239316239316
"6037",59,63,1,1,0,22287,58500,0.380974358974359
"6038",59,64,1,1,18,22287,58500,0.380974358974359
"6039",59,65,1,1,0,22601,58500,0.38634188034188
"6040",59,66,1,1,20,22601,58500,0.38634188034188
"6041",59,67,1,1,0,22259,58500,0.380495726495726
"6042",59,68,1,1,19,22259,58500,0.380495726495726
"6043",59,69,1,1,0,23776,58500,0.40642735042735
"6044",59,70,1,1,19,23776,58500,0.40642735042735
"6045",59,71,1,1,0,24675,58500,0.421794871794872
"6046",59,72,1,1,20,24675,58500,0.421794871794872
"6047",59,73,1,1,0,25954,58500,0.44365811965812
"6048",59,74,1,1,20,25954,58500,0.44365811965812
"6049",59,75,1,1,0,27146,58500,0.464034188034188
"6050",59,76,1,1,21,27146,58500,0.464034188034188
"6051",59,77,1,1,0,28695,58500,0.490512820512821
"6052",59,78,1,1,21,28695,58500,0.490512820512821
"6053",59,79,1,1,0,29073,58500,0.496974358974359
"6054",59,80,1,1,22,29073,58500,0.496974358974359
"6055",59,81,1,1,0,29451,58500,0.503435897435897
"6056",59,82,1,1,22,29451,58500,0.503435897435897
"6057",59,83,1,1,0,29046,58500,0.496512820512821
"6058",59,84,1,1,23,29046,58500,0.496512820512821
"6059",59,85,1,1,0,30883,58500,0.52791452991453
"6060",59,86,1,1,23,30883,58500,0.52791452991453
"6061",59,87,1,1,0,32968,58500,0.563555555555556
"6062",59,88,1,1,24,32968,58500,0.563555555555556
"6063",59,89,1,1,0,32518,58500,0.555863247863248
